#OTU_num	A-low-1-1	A-low-1-2	A-low-1-3	A-low-2-1	A-low-2-2	A-low-2-3	A-low-3-1	A-low-3-2	A-low-3-3	A-low-4-1	A-low-4-2	A-low-4-3	A-high-1-1	A-high-1-2	A-high-1-3	A-high-2-1	A-high-2-2	A-high-2-3	A-high-3-1	A-high-3-2	A-high-3-3	A-high-4-1	A-high-4-2	A-high-4-3	B-low-1-1	B-low-1-2	B-low-1-3	B-low-2-1	B-low-2-2	B-low-2-3	B-low-3-1	B-low-3-2	B-low-3-3	B-low-4-1	B-low-4-2	B-low-4-3	B-high-1-1	B-high-1-2	B-high-1-3	B-high-2-1	B-high-2-2	B-high-2-3	B-high-3-1	B-high-3-2	B-high-3-3	B-high-4-1	B-high-4-2	B-high-4-3	C-low-1-1	C-low-1-2	C-low-1-3	C-low-2-1	C-low-2-2	C-low-2-3	C-low-3-1	C-low-3-2	C-low-3-3	C-low-4-1	C-low-4-2	C-low-4-3	C-high-1-1	C-high-1-2	C-high-1-3	C-high-2-1	C-high-2-2	C-high-2-3	C-high-3-1	C-high-3-2	C-high-3-3	C-high-4-1	C-high-4-2	C-high-4-3	D-low-1-1	D-low-1-2	D-low-1-3	D-low-2-1	D-low-2-2	D-low-2-3	D-low-3-1	D-low-3-2	D-low-3-3	D-low-4-1	D-low-4-2	D-low-4-3	D-high-1-1	D-high-1-2	D-high-1-3	D-high-2-1	D-high-2-2	D-high-2-3	D-high-3-1	D-high-3-2	D-high-3-3	D-high-4-1	D-high-4-2	D-high-4-3
OTU_2891	6.48E-05	0.00017285	0.000108031	6.48E-05	8.64E-05	4.32E-05	4.32E-05	0.000108031	2.16E-05	2.16E-05	6.48E-05	0.000108031	2.16E-05	0	4.32E-05	2.16E-05	2.16E-05	0	0	8.64E-05	0	0	2.16E-05	0	0	0	0	0	4.32E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	2.16E-05	4.32E-05	0	0	0	2.16E-05	0	0	0	4.32E-05	0	2.16E-05	0	6.48E-05	6.48E-05	0.000108031	4.32E-05	4.32E-05	0	0	6.48E-05	4.32E-05	4.32E-05	6.48E-05	2.16E-05	4.32E-05	8.64E-05	0.000108031	4.32E-05	0	2.16E-05	4.32E-05	0	0	0.000129637	0	4.32E-05	4.32E-05	0	4.32E-05	0	2.16E-05	4.32E-05	0	8.64E-05	0	0	0.000151243	4.32E-05	0.000129637	0	6.48E-05	0	2.16E-05	4.32E-05	2.16E-05
OTU_2892	0	4.32E-05	0	0	6.48E-05	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	6.48E-05	0	8.64E-05	4.32E-05	4.32E-05	2.16E-05	0.000194456	0.000151243	0.000108031	0	0	0	0	0	0	0.000108031	2.16E-05	6.48E-05	2.16E-05	2.16E-05	0.000129637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	6.48E-05
OTU_2893	4.32E-05	6.48E-05	0	4.32E-05	4.32E-05	4.32E-05	0	4.32E-05	2.16E-05	8.64E-05	4.32E-05	0	0	0	2.16E-05	0	4.32E-05	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0
OTU_2894	0	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	2.16E-05	0	0	2.16E-05	0	0	0	2.16E-05	0	4.32E-05	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	6.48E-05	4.32E-05	0	0.000151243	0	2.16E-05	4.32E-05	6.48E-05	2.16E-05	4.32E-05	0	2.16E-05	0.00017285	0	2.16E-05	0.000108031	2.16E-05	2.16E-05	4.32E-05	0	6.48E-05	4.32E-05	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	2.16E-05	0	0	0	0
OTU_2895	2.16E-05	0	0	4.32E-05	8.64E-05	4.32E-05	0	2.16E-05	0	2.16E-05	0	0	2.16E-05	0.000129637	2.16E-05	4.32E-05	4.32E-05	2.16E-05	0	0	0.000194456	2.16E-05	0	4.32E-05	6.48E-05	4.32E-05	0.000151243	6.48E-05	2.16E-05	4.32E-05	2.16E-05	0	0.000108031	0	4.32E-05	2.16E-05	0	2.16E-05	0	0	0	2.16E-05	4.32E-05	4.32E-05	4.32E-05	0	0	0	0	4.32E-05	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	4.32E-05	0	0	0	0	0	4.32E-05	0	0	4.32E-05	0	0	0	0
OTU_2896	4.32E-05	4.32E-05	2.16E-05	0	0.000129637	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0
OTU_2897	2.16E-05	0.000129637	2.16E-05	6.48E-05	0.000108031	0	2.16E-05	0	6.48E-05	2.16E-05	0	6.48E-05	4.32E-05	8.64E-05	4.32E-05	2.16E-05	6.48E-05	4.32E-05	6.48E-05	4.32E-05	4.32E-05	6.48E-05	2.16E-05	0	0	0	2.16E-05	0	6.48E-05	2.16E-05	0	0	0	4.32E-05	2.16E-05	0	4.32E-05	0	8.64E-05	0	4.32E-05	4.32E-05	4.32E-05	0	0	2.16E-05	4.32E-05	4.32E-05	2.16E-05	0	6.48E-05	0	0	2.16E-05	6.48E-05	2.16E-05	0	0	2.16E-05	4.32E-05	8.64E-05	2.16E-05	0.000108031	0	2.16E-05	0.000129637	0	0	4.32E-05	0	0	0	0	0	2.16E-05	2.16E-05	0	0	0	0	0	0	4.32E-05	0	0	4.32E-05	0	0	0	4.32E-05	0	0	0	0	0	0
OTU_2898	0	0.000108031	0	0	0	2.16E-05	0	0	4.32E-05	0.00017285	2.16E-05	2.16E-05	2.16E-05	0	2.16E-05	0	0	6.48E-05	0	2.16E-05	0	4.32E-05	0	6.48E-05	8.64E-05	2.16E-05	8.64E-05	4.32E-05	0	0	0	0	4.32E-05	0	2.16E-05	2.16E-05	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	4.32E-05	2.16E-05	0	0	0	4.32E-05	0	2.16E-05	0	6.48E-05	0	8.64E-05	0.000108031	0	8.64E-05	0.000108031	2.16E-05	6.48E-05	2.16E-05	0	4.32E-05	0	0
OTU_2900	0	0	8.64E-05	4.32E-05	6.48E-05	0	0	2.16E-05	0	0	2.16E-05	0	0.000129637	6.48E-05	6.48E-05	8.64E-05	6.48E-05	0	4.32E-05	2.16E-05	0.000129637	0	8.64E-05	8.64E-05	0	2.16E-05	0	0	0	0	0	0	4.32E-05	2.16E-05	2.16E-05	0	0	0	0	4.32E-05	2.16E-05	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2901	0.000237668	0.000302487	4.32E-05	0.000388912	2.16E-05	0.00017285	0.000194456	0.000216062	0.00017285	0.000129637	6.48E-05	6.48E-05	0.000129637	0.000194456	0.000259274	0.000194456	0.000108031	0.00017285	0.000280881	6.48E-05	6.48E-05	0.000108031	4.32E-05	4.32E-05	0.000280881	4.32E-05	0.00017285	4.32E-05	8.64E-05	0.000108031	0	2.16E-05	6.48E-05	0	0	2.16E-05	4.32E-05	2.16E-05	2.16E-05	2.16E-05	6.48E-05	8.64E-05	0	2.16E-05	0	0	0	0	6.48E-05	0.000108031	8.64E-05	6.48E-05	6.48E-05	4.32E-05	0	2.16E-05	0	4.32E-05	0.000108031	0	0	0	2.16E-05	6.48E-05	8.64E-05	0	8.64E-05	8.64E-05	2.16E-05	4.32E-05	0	4.32E-05	0	0	0	2.16E-05	0	4.32E-05	0	0	2.16E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2902	0	0	4.32E-05	0	0	0	0	2.16E-05	4.32E-05	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	8.64E-05	0	2.16E-05	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2903	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	2.16E-05	8.64E-05	0	6.48E-05	0	0	2.16E-05	6.48E-05	0	0	4.32E-05	0	0	0	0	2.16E-05	2.16E-05	0	4.32E-05	4.32E-05	0	0	0	0	4.32E-05	4.32E-05	0.000151243	0	0	0	4.32E-05	4.32E-05	6.48E-05	0.000129637	2.16E-05	0	4.32E-05	0	0.000151243	2.16E-05	0	2.16E-05	4.32E-05	0.000151243	0	2.16E-05	0	0
OTU_2904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	4.32E-05	2.16E-05	0.000108031	2.16E-05	8.64E-05	0	4.32E-05	0.00017285	2.16E-05	0	0	4.32E-05	0.000108031	2.16E-05	8.64E-05	8.64E-05	0	0	0	0.000108031	0	0	0	0	0	2.16E-05	4.32E-05	4.32E-05	2.16E-05	0	0.000108031	0	0	0	4.32E-05	0	0	0	0	2.16E-05	8.64E-05	0	2.16E-05	2.16E-05	0	0	0
OTU_2905	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000583368	0	0	0	0	0	2.16E-05	0	0	4.32E-05	0	4.32E-05	0	0	0	2.16E-05	4.32E-05	2.16E-05	0	2.16E-05	4.32E-05	0	0	0
OTU_2906	2.16E-05	4.32E-05	4.32E-05	2.16E-05	0	2.16E-05	0	2.16E-05	0	0	2.16E-05	0	2.16E-05	0	6.48E-05	2.16E-05	4.32E-05	0	2.16E-05	0	0	0	0	0	2.16E-05	0	2.16E-05	2.16E-05	0	6.48E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2907	6.48E-05	0	2.16E-05	8.64E-05	0	2.16E-05	4.32E-05	2.16E-05	4.32E-05	8.64E-05	0	4.32E-05	4.32E-05	4.32E-05	0.000108031	2.16E-05	0.000108031	6.48E-05	0	4.32E-05	2.16E-05	6.48E-05	4.32E-05	4.32E-05	6.48E-05	0.000108031	2.16E-05	4.32E-05	0	0	0	0	2.16E-05	4.32E-05	4.32E-05	0.000108031	2.16E-05	0	0	0	2.16E-05	0	2.16E-05	4.32E-05	2.16E-05	0	0	0	0	0	0	2.16E-05	0	4.32E-05	0	0	6.48E-05	0	0	0	2.16E-05	0	0	0	2.16E-05	0	2.16E-05	0	0	0	8.64E-05	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	4.32E-05	6.48E-05	2.16E-05	2.16E-05	0.000129637	0.000129637	0	0	0	0	0	0	0	2.16E-05	8.64E-05	0.000129637	2.16E-05	4.32E-05	2.16E-05	0	0	0	0	2.16E-05	2.16E-05	0	6.48E-05	4.32E-05	0.000194456	0	0	0	0	4.32E-05	0	2.16E-05
OTU_2909	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	4.32E-05	4.32E-05	0	0	0	2.16E-05	4.32E-05	2.16E-05	4.32E-05	0	6.48E-05	0	0	0	0	0	0	0	4.32E-05	0	0	4.32E-05	0	0	0	0	0	4.32E-05	2.16E-05	0	2.16E-05	0	0	0	0	0	0	6.48E-05	0	0	4.32E-05	2.16E-05	2.16E-05	0	2.16E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2910	4.32E-05	0	0	0	4.32E-05	0	4.32E-05	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	6.48E-05	4.32E-05	0	0	0	6.48E-05	0	0	0	0	0	0	0	2.16E-05	0	4.32E-05	0	0	0	0	0	0	0	0	6.48E-05	2.16E-05	0	0	0.000151243	0	2.16E-05	0	0	8.64E-05	4.32E-05	8.64E-05	4.32E-05	2.16E-05	0	0	0	0	6.48E-05	6.48E-05	8.64E-05	0	0	6.48E-05	2.16E-05	2.16E-05	6.48E-05	0.000151243	2.16E-05	8.64E-05	6.48E-05	4.32E-05	0	0.00017285	0.000194456	2.16E-05	0	2.16E-05	0.000129637	2.16E-05	4.32E-05	4.32E-05	2.16E-05	6.48E-05	0
OTU_2911	0	2.16E-05	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	2.16E-05	2.16E-05	0	0	6.48E-05	0	4.32E-05	6.48E-05	2.16E-05	0	0	2.16E-05	6.48E-05	0	2.16E-05	6.48E-05	0	2.16E-05	4.32E-05	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	2.16E-05	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0
OTU_2912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	2.16E-05	2.16E-05	0	0	4.32E-05	4.32E-05	0.000194456	0	0	0	0	2.16E-05	0	0	4.32E-05	4.32E-05	0	0	8.64E-05	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	2.16E-05	0	8.64E-05	0	4.32E-05	2.16E-05	0	2.16E-05	0	2.16E-05
OTU_2913	4.32E-05	4.32E-05	0.000151243	8.64E-05	6.48E-05	4.32E-05	0.000129637	8.64E-05	0.000129637	8.64E-05	0.000129637	6.48E-05	0.000108031	8.64E-05	0.000151243	0.000108031	0.000108031	0.000108031	4.32E-05	8.64E-05	4.32E-05	0	0.000129637	8.64E-05	0.000108031	0.00017285	0.000194456	8.64E-05	0.000108031	0.000129637	2.16E-05	0.000108031	0.000129637	6.48E-05	0.000129637	6.48E-05	4.32E-05	8.64E-05	2.16E-05	4.32E-05	8.64E-05	0	6.48E-05	4.32E-05	0.000129637	0	0	0	4.32E-05	0.000129637	0	4.32E-05	8.64E-05	0.000129637	0	6.48E-05	0	0.000129637	6.48E-05	8.64E-05	0.000194456	4.32E-05	2.16E-05	0	4.32E-05	0	8.64E-05	6.48E-05	8.64E-05	4.32E-05	0.000108031	0.000108031	8.64E-05	4.32E-05	2.16E-05	8.64E-05	6.48E-05	2.16E-05	6.48E-05	6.48E-05	2.16E-05	0	6.48E-05	2.16E-05	8.64E-05	8.64E-05	6.48E-05	4.32E-05	2.16E-05	0.000216062	8.64E-05	0.000108031	2.16E-05	2.16E-05	2.16E-05	0
OTU_2914	2.16E-05	0	4.32E-05	0	2.16E-05	0	0	0	4.32E-05	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	6.48E-05	2.16E-05	0	0	0	0	0	0	4.32E-05	0	2.16E-05	0	0	0	4.32E-05	0	0	4.32E-05	0	2.16E-05	4.32E-05	4.32E-05	4.32E-05	2.16E-05	6.48E-05	2.16E-05	2.16E-05	0	0	0	4.32E-05	0	0	0	4.32E-05	0	2.16E-05	0	2.16E-05	8.64E-05	0	0	8.64E-05	0	0	0	6.48E-05	0	4.32E-05	4.32E-05	4.32E-05	4.32E-05	0	0	0	0	4.32E-05	2.16E-05	0	0	0	0	2.16E-05	0
OTU_2915	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129637	0	0	0	0	4.32E-05	8.64E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2916	6.48E-05	0	6.48E-05	0	2.16E-05	2.16E-05	4.32E-05	2.16E-05	0	6.48E-05	0	2.16E-05	2.16E-05	4.32E-05	4.32E-05	0	2.16E-05	6.48E-05	4.32E-05	0.000129637	0.000108031	0.000108031	0	0	0	0	4.32E-05	0	4.32E-05	4.32E-05	4.32E-05	8.64E-05	0.000129637	2.16E-05	0	0	0.000821036	0.000604974	0.000367305	0.000929067	0.000713005	0.000540155	0.001361191	0.000885854	0.000496943	0.00017285	0.000302487	0.00017285	0.000756217	0.000734611	0.001555647	0.00142601	0.001361191	0.001728496	0.003197718	0.002225439	0.002700776	0.002074196	0.002852019	0.001577253	0.00797269	0.006309012	0.005228702	0.011148802	0.004234816	0.002549532	0.00341378	0.006589893	0.003327356	0.002009377	0.002095802	0.002571138	0.000151243	0.000367305	0.000475337	0.001231554	0.000129637	0.000604974	0.000367305	0.000950673	0.000280881	0.00017285	0.000237668	0.000216062	0.000691399	0.000821036	0.000604974	0.002830413	0.002571138	0.00466694	0.000432124	0.000604974	0.000864248	0.000194456	4.32E-05	6.48E-05
OTU_2917	4.32E-05	2.16E-05	6.48E-05	0.000129637	0.00017285	4.32E-05	4.32E-05	4.32E-05	4.32E-05	4.32E-05	2.16E-05	8.64E-05	6.48E-05	0.000108031	4.32E-05	6.48E-05	0.000151243	0.000280881	8.64E-05	4.32E-05	6.48E-05	0	4.32E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	6.48E-05	2.16E-05	4.32E-05	0	4.32E-05	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	8.64E-05	8.64E-05	4.32E-05	0	4.32E-05	0	2.16E-05	6.48E-05	2.16E-05	0	0	0	0	8.64E-05	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	6.48E-05	2.16E-05	0	0.000108031	0	0	0	0
OTU_2918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.64E-05	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000108031	0.000151243	4.32E-05	0	0	0	0	0	0	2.16E-05	0	0	0	0	2.16E-05	0	0	0	0
OTU_2919	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	4.32E-05	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	2.16E-05	0	0	0	0	0	0	0	0	0	2.16E-05	2.16E-05	2.16E-05	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2920	0	0	0	0	4.32E-05	2.16E-05	0	0	2.16E-05	6.48E-05	4.32E-05	2.16E-05	0	0	0	0	0	0	0	0	0.000151243	0	0	0	6.48E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	4.32E-05	2.16E-05	2.16E-05	0.000108031	0	0	0.00017285	0	0	0	4.32E-05	2.16E-05	0	4.32E-05	0	0	2.16E-05	4.32E-05	0	0	0	0	6.48E-05	2.16E-05	4.32E-05	2.16E-05	0	8.64E-05	0	2.16E-05	0	2.16E-05	0	0
OTU_2921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000237668	0	4.32E-05	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2922	0	0	0	0	2.16E-05	2.16E-05	4.32E-05	2.16E-05	0	0	4.32E-05	0	0	8.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_2923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	4.32E-05	0	0	2.16E-05	0	2.16E-05	0	0	0	2.16E-05	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	4.32E-05	0	8.64E-05	0	0	0	0	2.16E-05	0	8.64E-05	8.64E-05	0
OTU_2924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	4.32E-05	0	2.16E-05	0	0	0	4.32E-05	0	4.32E-05	0	6.48E-05	4.32E-05	0	6.48E-05	2.16E-05	6.48E-05	6.48E-05	2.16E-05	8.64E-05	0.000151243	0	4.32E-05	0	2.16E-05	0	0	0	0	4.32E-05	0	0	2.16E-05	0	0	0	0	0	0	0	6.48E-05	0	0	0	2.16E-05	0	0	0	0
OTU_2925	0.000151243	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	4.32E-05	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0.000129637	6.48E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	8.64E-05	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	2.16E-05	0	0	0	0	0	0	0
OTU_2926	0	0	0	0	0	0	0	0	0	2.16E-05	4.32E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	4.32E-05	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05
OTU_2927	2.16E-05	2.16E-05	0	2.16E-05	4.32E-05	0	0	0	0	2.16E-05	4.32E-05	0	0	0	4.32E-05	0	2.16E-05	4.32E-05	0	0	2.16E-05	2.16E-05	0	0	0	0	0	2.16E-05	0	0	0	6.48E-05	0	2.16E-05	0	0	0	2.16E-05	4.32E-05	2.16E-05	2.16E-05	0	2.16E-05	2.16E-05	6.48E-05	0	0	0	0	2.16E-05	0	0	4.32E-05	0	2.16E-05	4.32E-05	2.16E-05	0	0	2.16E-05	0	2.16E-05	2.16E-05	0	0	0	0	0	2.16E-05	0	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000151243	0	0	0	0	0	0
OTU_2928	8.64E-05	8.64E-05	8.64E-05	8.64E-05	4.32E-05	0.000108031	4.32E-05	4.32E-05	6.48E-05	4.32E-05	6.48E-05	0	0	0	2.16E-05	4.32E-05	2.16E-05	4.32E-05	6.48E-05	8.64E-05	0	0	0.000108031	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	6.48E-05	0	0	0	0	0	0	0	0	0	4.32E-05	0	6.48E-05	6.48E-05	0	0	0	4.32E-05	0	0	0	8.64E-05	2.16E-05	0	6.48E-05	0	0	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16E-05	0	0
OTU_2929	2.16E-05	0	2.16E-05	0	2.16E-05	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	2.16E-05	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	0	0	0	0	0	0	0	0	6.48E-05	4.32E-05	0	0	4.32E-05	0	0	0	0	0	0	0	0	0	0	2.16E-05	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48E-05	0	0	0	0	0	0	0	2.16E-05	0	0	0	0	0	2.16E-05	0	0
OTU_2930	0	0	2.16E-05	0	0	0	4.32E-05	0	2.16E-05	2.16E-05	0	6.48E-05	4.32E-05	0	0	0	0	0	0	0	0	0	0	0	4.32E-05	8.64E-05	4.32E-05	2.16E-05	6.48E-05	8.64E-05	0	0	0	2.16E-05	0	0	2.16E-05	0	0	0	0	0	4.32E-05	2.16E-05	8.64E-05	0	0	0	0	0	0	0	0	4.32E-05	4.32E-05	4.32E-05	4.32E-05	2.16E-05	0.000108031	2.16E-05	0	0	2.16E-05	2.16E-05	2.16E-05	2.16E-05	4.32E-05	0	2.16E-05	2.16E-05	0	0	0	0	6.48E-05	0	0	2.16E-05	4.32E-05	0	0	4.32E-05	0	2.16E-05	0	6.48E-05	0	0	0	0	0	0	0	0	0	0
